x,y,z,Vx,Vy,Vz
-0.9,-0.9,-0.1,0.256671,-0.32577,0.0164563
-0.9,-0.9,0,0.258018,-0.324309,-0.000340844
-0.9,-0.9,0.1,0.256568,-0.325704,-0.0171288
-0.9,-0.9,0.2,0.252401,-0.329875,-0.0333118
-0.9,-0.9,0.3,0.245741,-0.33659,-0.0483485
-0.9,-0.9,0.4,0.236931,-0.345495,-0.0617963
-0.9,-0.9,0.5,0.226395,-0.356148,-0.0733402
-0.9,-0.9,0.6,0.21459,-0.368063,-0.0828028
-0.9,-0.9,0.7,0.201973,-0.380748,-0.0901383
-0.9,-0.9,0.8,0.188966,-0.393738,-0.0954127
-0.9,-0.9,0.9,0.175933,-0.406622,-0.0987773
-0.9,-0.9,1,0.16317,-0.419054,-0.10044
-0.9,-0.8,-1,0.155484,-0.429359,0.0964531
-0.9,-0.8,-0.9,0.168337,-0.416921,0.0951772
-0.9,-0.8,-0.8,0.181536,-0.403971,0.0922286
-0.9,-0.8,-0.7,0.194778,-0.390858,0.0873806
-0.9,-0.8,-0.6,0.207685,-0.378001,0.0804612
-0.9,-0.8,-0.5,0.219811,-0.365877,0.0713849
-0.9,-0.8,-0.4,0.230667,-0.354999,0.0601828
-0.9,-0.8,-0.3,0.239756,-0.345873,0.0470252
-0.9,-0.8,-0.2,0.246617,-0.338964,0.0322313
-0.9,-0.8,-0.1,0.250876,-0.334644,0.0162583
-0.9,-0.8,0,0.252288,-0.333155,-0.000328584
-0.9,-0.8,0.1,0.250771,-0.334578,-0.0169058
-0.9,-0.8,0.2,0.246411,-0.338827,-0.0328508
-0.9,-0.8,0.3,0.23946,-0.345658,-0.0476011
-0.9,-0.8,0.4,0.230295,-0.354696,-0.0607032
-0.9,-0.8,0.5,0.219377,-0.365476,-0.0718427
-0.9,-0.8,0.6,0.207206,-0.377491,-0.0808537
-0.9,-0.8,0.7,0.194268,-0.390231,-0.0877091
-0.9,-0.8,0.8,0.181007,-0.403221,-0.0924974
-0.9,-0.8,0.9,0.167801,-0.416043,-0.0953927
-0.9,-0.8,1,0.154949,-0.428352,-0.0966228
-0.9,-0.7,-1,0.14466,-0.439122,0.0907838
-0.9,-0.7,-0.9,0.157282,-0.426972,0.0899191
-0.9,-0.7,-0.8,0.170323,-0.414263,0.087458
-0.9,-0.7,-0.7,0.183485,-0.401336,0.0831609
-0.9,-0.7,-0.6,0.196387,-0.388611,0.0768387
-0.9,-0.7,-0.5,0.208573,-0.376568,0.0683859
-0.9,-0.7,-0.4,0.219535,-0.365728,0.0578141
-0.9,-0.7,-0.3,0.228751,-0.356611,0.0452782
-0.9,-0.7,-0.2,0.23573,-0.349693,0.0310883
-0.9,-0.7,-0.1,0.240072,-0.345361,0.0157013
-0.9,-0.7,0,0.241515,-0.343866,-0.000310799
-0.9,-0.7,0.1,0.239967,-0.345292,-0.016313
-0.9,-0.7,0.2,0.235525,-0.349551,-0.0316715
-0.9,-0.7,0.3,0.228456,-0.356387,-0.045817
-0.9,-0.7,0.4,0.219166,-0.365413,-0.0582969
-0.9,-0.7,0.5,0.208146,-0.376151,-0.0688059
-0.9,-0.7,0.6,0.195917,-0.388081,-0.0771938
-0.9,-0.7,0.7,0.182989,-0.400685,-0.083453
-0.9,-0.7,0.8,0.169813,-0.413485,-0.087692
-0.9,-0.7,0.9,0.156769,-0.426064,-0.0901019
-0.9,-0.7,1,0.144152,-0.438081,-0.0909232
-0.9,-0.6,-1,0.131077,-0.448979,0.0831067
-0.9,-0.6,-0.9,0.143085,-0.437265,0.082605
-0.9,-0.6,-0.8,0.155563,-0.424958,0.0806262
-0.9,-0.6,-0.7,0.168229,-0.412393,0.0769279
-0.9,-0.6,-0.6,0.180712,-0.399981,0.0713117
-0.9,-0.6,-0.5,0.192562,-0.388198,0.0636581
-0.9,-0.6,-0.4,0.203271,-0.377563,0.0539601
-0.9,-0.6,-0.3,0.21231,-0.368597,0.0423531
-0.9,-0.6,-0.2,0.219177,-0.361783,0.0291289
-0.9,-0.6,-0.1,0.223458,-0.357509,0.0147289
-0.9,-0.6,0,0.224883,-0.356031,-0.000286557
-0.9,-0.6,0.1,0.223356,-0.357436,-0.0152923
-0.9,-0.6,0.2,0.218978,-0.361632,-0.0296641
-0.9,-0.6,0.3,0.212026,-0.368362,-0.0428448
-0.9,-0.6,0.4,0.202917,-0.377232,-0.054397
-0.9,-0.6,0.5,0.192153,-0.387762,-0.064034
-0.9,-0.6,0.6,0.180265,-0.399428,-0.0716253
-0.9,-0.6,0.7,0.16776,-0.411716,-0.0771813
-0.9,-0.6,0.8,0.155085,-0.42415,-0.080825
-0.9,-0.6,0.9,0.142608,-0.436323,-0.0827561
-0.9,-0.6,1,0.130607,-0.447904,-0.083218
-0.9,-0.5,-1,0.114673,-0.458512,0.0733807
-0.9,-0.5,-0.9,0.125644,-0.447339,0.073171
-0.9,-0.5,-0.8,0.137104,-0.435558,0.0716469
-0.9,-0.5,-0.7,0.148795,-0.423492,0.0685753
-0.9,-0.5,-0.6,0.160375,-0.411539,0.0637601
-0.9,-0.5,-0.5,0.17142,-0.400165,0.0570752
-0.9,-0.5,-0.4,0.181445,-0.389877,0.0484992
-0.9,-0.5,-0.3,0.189936,-0.381188,0.0381449
-0.9,-0.5,-0.2,0.196406,-0.374574,0.0262756
-0.9,-0.5,-0.1,0.200449,-0.370421,0.0133005
-0.9,-0.5,0,0.201796,-0.368982,-0.000255164
-0.9,-0.5,0.1,0.200354,-0.370343,-0.0138016
-0.9,-0.5,0.2,0.196222,-0.374414,-0.0267502
-0.9,-0.5,0.3,0.189673,-0.380938,-0.0385785
-0.9,-0.5,0.4,0.181117,-0.389528,-0.0488816
-0.9,-0.5,0.5,0.171045,-0.399707,-0.0574009
-0.9,-0.5,0.6,0.159967,-0.410961,-0.0640282
-0.9,-0.5,0.7,0.148369,-0.422786,-0.0687885
-0.9,-0.5,0.8,0.136672,-0.434719,-0.0718106
-0.9,-0.5,0.9,0.125216,-0.446364,-0.073292
-0.9,-0.5,1,0.114255,-0.457402,-0.0734665
-0.9,-0.4,-1,0.0955372,-0.467246,0.0616702
-0.9,-0.4,-0.9,0.105029,-0.456662,0.061665
-0.9,-0.4,-0.8,0.114989,-0.44547,0.0605494
-0.9,-0.4,-0.7,0.125196,-0.43398,0.0581132
-0.9,-0.4,-0.6,0.135351,-0.422576,0.0541756
-0.9,-0.4,-0.5,0.145077,-0.411705,0.0486146
-0.9,-0.4,-0.4,0.153937,-0.401857,0.0414
-0.9,-0.4,-0.3,0.161467,-0.39353,0.0326206
-0.9,-0.4,-0.2,0.167219,-0.387185,0.0225014
-0.9,-0.4,-0.1,0.17082,-0.383197,0.0114007
-0.9,-0.4,0,0.172021,-0.381812,-0.000216328
-0.9,-0.4,0.1,0.170736,-0.383113,-0.0118252
-0.9,-0.4,0.2,0.167057,-0.387014,-0.0229022
-0.9,-0.4,0.3,0.161236,-0.393265,-0.032985
-0.9,-0.4,0.4,0.153651,-0.401488,-0.0417192
-0.9,-0.4,0.5,0.14475,-0.411222,-0.0488842
-0.9,-0.4,0.6,0.134998,-0.421971,-0.0543949
-0.9,-0.4,0.7,0.124829,-0.433245,-0.0582851
-0.9,-0.4,0.8,0.114619,-0.4446,-0.0606788
-0.9,-0.4,0.9,0.104665,-0.455655,-0.0617582
-0.9,-0.4,1,0.0951832,-0.466104,-0.0617339
-0.9,-0.3,-1,0.073921,-0.474691,0.0481608
-0.9,-0.3,-0.9,0.0815117,-0.464673,0.0482661
-0.9,-0.3,-0.8,0.0895055,-0.454059,0.0475016
-0.9,-0.3,-0.7,0.0977285,-0.443145,0.0456938
-0.9,-0.3,-0.6,0.105939,-0.432299,0.0426907
-0.9,-0.3,-0.5,0.11383,-0.42195,0.0383865
-0.9,-0.3,-0.4,0.121041,-0.412569,0.032749
-0.9,-0.3,-0.3,0.127186,-0.404631,0.0258432
-0.9,-0.3,-0.2,0.13189,-0.398579,0.017847
-0.9,-0.3,-0.1,0.13484,-0.394772,0.00904953
-0.9,-0.3,0,0.135824,-0.393447,-0.000170316
-0.9,-0.3,0.1,0.134772,-0.394684,-0.00938344
-0.9,-0.3,0.2,0.131759,-0.398398,-0.0181616
-0.9,-0.3,0.3,0.126999,-0.404351,-0.0261281
-0.9,-0.3,0.4,0.120811,-0.412181,-0.0329972
-0.9,-0.3,0.5,0.113568,-0.421446,-0.0385946
-0.9,-0.3,0.6,0.105657,-0.431669,-0.0428584
-0.9,-0.3,0.7,0.0974374,-0.442383,-0.0458237
-0.9,-0.3,0.8,0.0892134,-0.453161,-0.0475979
-0.9,-0.3,0.9,0.081225,-0.463638,-0.048334
-0.9,-0.3,1,0.0736441,-0.473519,-0.0482057
-0.9,-0.2,-1,0.0502506,-0.480384,0.0331623
-0.9,-0.2,-0.9,0.0555743,-0.470838,0.0332908
-0.9,-0.2,-0.8,0.0611963,-0.460712,0.0328194
-0.9,-0.2,-0.7,0.0669953,-0.45029,0.0316237
-0.9,-0.2,-0.6,0.0728012,-0.439927,0.0295935
-0.9,-0.2,-0.5,0.0783953,-0.430037,0.0266504
-0.9,-0.2,-0.4,0.0835194,-0.421068,0.0227673
-0.9,-0.2,-0.3,0.0878947,-0.413478,0.0179868
-0.9,-0.2,-0.2,0.0912499,-0.40769,0.0124323
-0.9,-0.2,-0.1,0.0933561,-0.404048,0.00630761
-0.9,-0.2,0,0.0940598,-0.402778,-0.000118056
-0.9,-0.2,0.1,0.0933082,-0.403955,-0.00653895
-0.9,-0.2,0.2,0.0911576,-0.407501,-0.0126499
-0.9,-0.2,0.3,0.087764,-0.413186,-0.0181835
-0.9,-0.2,0.4,0.0833584,-0.420664,-0.0229381
-0.9,-0.2,0.5,0.0782127,-0.429514,-0.0267928
-0.9,-0.2,0.6,0.0726054,-0.439277,-0.0297077
-0.9,-0.2,0.7,0.0667937,-0.449507,-0.0317115
-0.9,-0.2,0.8,0.0609949,-0.459792,-0.0328839
-0.9,-0.2,0.9,0.0553775,-0.469781,-0.0333358
-0.9,-0.2,1,0.0500614,-0.47919,-0.0331916
-0.9,-0.1,-1,0.0251088,-0.483947,0.0170979
-0.9,-0.1,-0.9,0.0278957,-0.474716,0.017182
-0.9,-0.1,-0.8,0.0308439,-0.464916,0.0169565
-0.9,-0.1,-0.7,0.03389,-0.454827,0.0163558
-0.9,-0.1,-0.6,0.0369447,-0.444794,0.0153213
-0.9,-0.1,-0.5,0.0398925,-0.435217,0.0138106
-0.9,-0.1,-0.4,0.0425964,-0.426533,0.0118083
-0.9,-0.1,-0.3,0.044908,-0.419186,0.00933549
-0.9,-0.1,-0.2,0.0466825,-0.413583,0.00645608
-0.9,-0.1,-0.1,0.0477973,-0.410056,0.00327671
-0.9,-0.1,0,0.0481702,-0.408824,-6.11424e-005
-0.9,-0.1,0.1,0.0477728,-0.40996,-0.00339652
-0.9,-0.1,0.2,0.0466353,-0.413387,-0.00656875
-0.9,-0.1,0.3,0.0448413,-0.418885,-0.00943726
-0.9,-0.1,0.4,0.0425144,-0.42612,-0.0118966
-0.9,-0.1,0.5,0.0397998,-0.434682,-0.0138843
-0.9,-0.1,0.6,0.0368457,-0.444131,-0.0153804
-0.9,-0.1,0.7,0.0337885,-0.45403,-0.0164014
-0.9,-0.1,0.8,0.0307431,-0.463982,-0.0169903
-0.9,-0.1,0.9,0.0277978,-0.473644,-0.0172058
-0.9,-0.1,1,0.0250152,-0.482739,-0.0171139
-0.9,0,-1,-0.000801413,-0.485132,0.000477472
-0.9,0,-0.9,-0.000694803,-0.476012,0.00048015
-0.9,0,-0.8,-0.00058183,-0.46633,0.000474175
-0.9,0,-0.7,-0.000465116,-0.456361,0.000457692
-0.9,0,-0.6,-0.000348225,-0.446447,0.000429032
-0.9,0,-0.5,-0.000235637,-0.436985,0.000386983
-0.9,0,-0.4,-0.000132552,-0.428406,0.000331084
-0.9,0,-0.3,-4.45243e-005,-0.421147,0.000261902
-0.9,0,-0.2,2.30899e-005,-0.415612,0.000181216
-0.9,0,-0.1,6.57881e-005,-0.412128,9.20166e-005
-0.9,0,0,8.05585e-005,-0.41091,-1.71649e-006
-0.9,0,0.1,6.63461e-005,-0.412031,-9.5444e-005
-0.9,0,0.2,2.42228e-005,-0.415415,-0.00018463
-0.9,0,0.3,-4.27875e-005,-0.420844,-0.0002653
-0.9,0,0.4,-0.000130179,-0.427989,-0.000334475
-0.9,0,0.5,-0.0002326,-0.436447,-0.000390384
-0.9,0,0.6,-0.000344509,-0.44578,-0.000432464
-0.9,0,0.7,-0.000460722,-0.45556,-0.000461178
-0.9,0,0.8,-0.000576778,-0.465392,-0.000477734
-0.9,0,0.9,-0.000689128,-0.474937,-0.000483795
-0.9,0,1,-0.00079516,-0.48392,-0.000481209
-0.9,0.1,-1,-0.0267118,-0.483851,-0.0161426
-0.9,0.1,-0.9,-0.0292859,-0.474627,-0.0162213
-0.9,0.1,-0.8,-0.0320086,-0.464835,-0.0160077
-0.9,0.1,-0.7,-0.0348217,-0.454755,-0.01544
-0.9,0.1,-0.6,-0.0376431,-0.44473,-0.0144627
-0.9,0.1,-0.5,-0.0403661,-0.435163,-0.0130361
-0.9,0.1,-0.4,-0.0428643,-0.426488,-0.0111457
-0.9,0.1,-0.3,-0.0450002,-0.419148,-0.00881132
-0.9,0.1,-0.2,-0.0466397,-0.41355,-0.00609337
-0.9,0.1,-0.1,-0.0476693,-0.410028,-0.00309251
-0.9,0.1,0,-0.0480127,-0.408797,5.77669e-005
-0.9,0.1,0.1,-0.0476437,-0.409932,0.00320557
-0.9,0.1,0.2,-0.0465903,-0.413355,0.00619933
-0.9,0.1,0.3,-0.04493,-0.418848,0.0089064
-0.9,0.1,0.4,-0.0427776,-0.426075,0.0112274
-0.9,0.1,0.5,-0.0402674,-0.434629,0.0131032
-0.9,0.1,0.6,-0.0375367,-0.444069,0.0145151
-0.9,0.1,0.7,-0.0347116,-0.45396,0.0154787
-0.9,0.1,0.8,-0.0318977,-0.463903,0.0160345
-0.9,0.1,0.9,-0.0291767,-0.473557,0.016238
-0.9,0.1,1,-0.0266058,-0.482646,0.0161512
-0.9,0.2,-1,-0.0518545,-0.480194,-0.0322062
-0.9,0.2,-0.9,-0.0569667,-0.470662,-0.0323293
-0.9,0.2,-0.8,-0.0623646,-0.460552,-0.0318697
-0.9,0.2,-0.7,-0.0679322,-0.450147,-0.0307069
-0.9,0.2,-0.6,-0.0735062,-0.439803,-0.028734
-0.9,0.2,-0.5,-0.078877,-0.42993,-0.025875
-0.9,0.2,-0.4,-0.0837967,-0.420979,-0.0221039
-0.9,0.2,-0.3,-0.0879975,-0.413404,-0.0174619
-0.9,0.2,-0.2,-0.0912186,-0.407628,-0.012069
-0.9,0.2,-0.1,-0.0932401,-0.403994,-0.00612302
-0.9,0.2,0,-0.0939146,-0.402726,0.000114849
-0.9,0.2,0.1,-0.0931912,-0.403901,0.00634796
-0.9,0.2,0.2,-0.0911242,-0.40744,0.0122803
-0.9,0.2,0.3,-0.0878635,-0.413113,0.0176522
-0.9,0.2,0.4,-0.0836312,-0.420577,0.0222683
-0.9,0.2,0.5,-0.0786886,-0.42941,0.0260111
-0.9,0.2,0.6,-0.0733032,-0.439156,0.0288418
-0.9,0.2,0.7,-0.0677221,-0.449367,0.0307881
-0.9,0.2,0.8,-0.0621534,-0.459635,0.0319275
-0.9,0.2,0.9,-0.0567589,-0.469608,0.0323673
-0.9,0.2,1,-0.0516531,-0.479004,0.0322284
-0.9,0.3,-1,-0.0755273,-0.474409,-0.0472044
-0.9,0.3,-0.9,-0.082909,-0.464413,-0.0473043
-0.9,0.3,-0.8,-0.0906815,-0.453822,-0.0465517
-0.9,0.3,-0.7,-0.0986758,-0.442935,-0.0447768
-0.9,0.3,-0.6,-0.106657,-0.432116,-0.041831
-0.9,0.3,-0.5,-0.114328,-0.421795,-0.037611
-0.9,0.3,-0.4,-0.121337,-0.412439,-0.0320853
-0.9,0.3,-0.3,-0.12731,-0.404524,-0.0253181
-0.9,0.3,-0.2,-0.131882,-0.39849,-0.0174835
-0.9,0.3,-0.1,-0.134748,-0.394695,-0.00886472
-0.9,0.3,0,-0.135704,-0.393374,0.000167376
-0.9,0.3,0.1,-0.134679,-0.394607,0.00919277
-0.9,0.3,0.2,-0.131749,-0.398311,0.0177923
-0.9,0.3,0.3,-0.12712,-0.404247,0.0255973
-0.9,0.3,0.4,-0.121103,-0.412055,0.0323278
-0.9,0.3,0.5,-0.114061,-0.421294,0.0378133
-0.9,0.3,0.6,-0.106369,-0.43149,0.0419928
-0.9,0.3,0.7,-0.0983764,-0.442178,0.0449006
-0.9,0.3,0.8,-0.0903798,-0.45293,0.0466417
-0.9,0.3,0.9,-0.0826115,-0.463383,0.0473658
-0.9,0.3,1,-0.0752384,-0.473243,0.0472427
-0.9,0.4,-1,-0.0971485,-0.466876,-0.0607153
-0.9,0.4,-0.9,-0.106436,-0.45632,-0.0607049
-0.9,0.4,-0.8,-0.116178,-0.44516,-0.0596014
-0.9,0.4,-0.7,-0.126161,-0.433705,-0.0571983
-0.9,0.4,-0.6,-0.136092,-0.422337,-0.0533181
-0.9,0.4,-0.5,-0.145602,-0.411503,-0.0478413
-0.9,0.4,-0.4,-0.154265,-0.401689,-0.0407384
-0.9,0.4,-0.3,-0.161627,-0.393392,-0.0320972
-0.9,0.4,-0.2,-0.16725,-0.387071,-0.0221391
-0.9,0.4,-0.1,-0.17077,-0.383098,-0.0112164
-0.9,0.4,0,-0.171943,-0.381718,0.000213735
-0.9,0.4,0.1,-0.170685,-0.383016,0.0116356
-0.9,0.4,0.2,-0.167086,-0.386902,0.0225348
-0.9,0.4,0.3,-0.161393,-0.39313,0.0324565
-0.9,0.4,0.4,-0.153975,-0.401324,0.0410526
-0.9,0.4,0.5,-0.14527,-0.411025,0.0481057
-0.9,0.4,0.6,-0.135732,-0.421738,0.0535322
-0.9,0.4,0.7,-0.125787,-0.432976,0.0573648
-0.9,0.4,0.8,-0.115799,-0.444297,0.0597252
-0.9,0.4,0.9,-0.106061,-0.45532,0.0607922
-0.9,0.4,1,-0.0967831,-0.465741,0.060773
-0.9,0.5,-1,-0.116294,-0.458057,-0.0724304
-0.9,0.5,-0.9,-0.127065,-0.446919,-0.0722161
-0.9,0.5,-0.8,-0.138313,-0.435177,-0.0707048
-0.9,0.5,-0.7,-0.149787,-0.423154,-0.0676667
-0.9,0.5,-0.6,-0.16115,-0.411247,-0.0629091
-0.9,0.5,-0.5,-0.171987,-0.399918,-0.0563083
-0.9,0.5,-0.4,-0.181821,-0.389672,-0.0478435
-0.9,0.5,-0.3,-0.19015,-0.38102,-0.0376264
-0.9,0.5,-0.2,-0.196496,-0.374434,-0.0259167
-0.9,0.5,-0.1,-0.200461,-0.3703,-0.0131177
-0.9,0.5,0,-0.201781,-0.368867,0.000252974
-0.9,0.5,0.1,-0.200365,-0.370223,0.0136144
-0.9,0.5,0.2,-0.19631,-0.374276,0.0263869
-0.9,0.5,0.3,-0.189885,-0.380773,0.0380556
-0.9,0.5,0.4,-0.18149,-0.389327,0.0482215
-0.9,0.5,0.5,-0.171607,-0.399464,0.0566296
-0.9,0.5,0.6,-0.160737,-0.410675,0.0631727
-0.9,0.5,0.7,-0.149354,-0.422455,0.0678753
-0.9,0.5,0.8,-0.137873,-0.434346,0.0708635
-0.9,0.5,0.9,-0.126627,-0.445952,0.072332
-0.9,0.5,1,-0.115864,-0.456956,0.0725109
-0.9,0.6,-1,-0.13271,-0.448441,-0.0821655
-0.9,0.6,-0.9,-0.144527,-0.436768,-0.0816603
-0.9,0.6,-0.8,-0.156802,-0.424508,-0.0796952
-0.9,0.6,-0.7,-0.169259,-0.411993,-0.076031
-0.9,0.6,-0.6,-0.181535,-0.399634,-0.0704728
-0.9,0.6,-0.5,-0.193186,-0.387903,-0.0629028
-0.9,0.6,-0.4,-0.203714,-0.377317,-0.0533151
-0.9,0.6,-0.3,-0.212598,-0.368394,-0.0418434
-0.9,0.6,-0.2,-0.219347,-0.361612,-0.0287762
-0.9,0.6,-0.1,-0.223555,-0.35736,-0.0145492
-0.9,0.6,0,-0.224953,-0.35589,0.000284801
-0.9,0.6,0.1,-0.223452,-0.357288,0.0151091
-0.9,0.6,0.2,-0.219147,-0.361464,0.0293079
-0.9,0.6,0.3,-0.212312,-0.368162,0.0423316
-0.9,0.6,0.4,-0.203356,-0.376991,0.0537485
-0.9,0.6,0.5,-0.192773,-0.387473,0.0632753
-0.9,0.6,0.6,-0.181083,-0.399088,0.0707827
-0.9,0.6,0.7,-0.168784,-0.411324,0.0762806
-0.9,0.6,0.8,-0.156316,-0.423709,0.0798898
-0.9,0.6,0.9,-0.14404,-0.435837,0.081807
-0.9,0.6,1,-0.13223,-0.447376,0.082272
-0.9,0.7,-1,-0.146312,-0.438503,-0.0898568
-0.9,0.7,-0.9,-0.158751,-0.4264,-0.0889903
-0.9,0.7,-0.8,-0.171599,-0.413743,-0.0865442
-0.9,0.7,-0.7,-0.184564,-0.400872,-0.0822822
-0.9,0.7,-0.6,-0.197271,-0.388205,-0.0760181
-0.9,0.7,-0.5,-0.20927,-0.376221,-0.0676484
-0.9,0.7,-0.4,-0.220062,-0.365435,-0.0571851
-0.9,0.7,-0.3,-0.229133,-0.356365,-0.0447817
-0.9,0.7,-0.2,-0.236002,-0.349484,-0.030745
-0.9,0.7,-0.1,-0.240275,-0.345175,-0.0155263
-0.9,0.7,0,-0.241693,-0.343688,0.000309485
-0.9,0.7,0.1,-0.240169,-0.345107,0.0161354
-0.9,0.7,0.2,-0.235795,-0.349344,0.0313255
-0.9,0.7,0.3,-0.228836,-0.356145,0.0453179
-0.9,0.7,0.4,-0.21969,-0.365126,0.0576653
-0.9,0.7,0.5,-0.208838,-0.375811,0.0680657
-0.9,0.7,0.6,-0.196796,-0.387684,0.0763703
-0.9,0.7,0.7,-0.184062,-0.400231,0.0825712
-0.9,0.7,0.8,-0.171082,-0.412975,0.0867748
-0.9,0.7,0.9,-0.158229,-0.425502,0.0891694
-0.9,0.7,1,-0.145794,-0.437474,0.0899922
-0.9,0.8,-1,-0.157158,-0.42866,-0.095546
-0.9,0.8,-0.9,-0.169839,-0.416273,-0.0942703
-0.9,0.8,-0.8,-0.182858,-0.403379,-0.0913384
-0.9,0.8,-0.7,-0.195917,-0.390327,-0.0865266
-0.9,0.8,-0.6,-0.208641,-0.377532,-0.0796655
-0.9,0.8,-0.5,-0.220594,-0.36547,-0.0706712
-0.9,0.8,-0.4,-0.231292,-0.354649,-0.0595751
-0.9,0.8,-0.3,-0.240248,-0.345574,-0.0465463
-0.9,0.8,-0.2,-0.247008,-0.338703,-0.0319004
-0.9,0.8,-0.1,-0.251203,-0.334408,-0.0160896
-0.9,0.8,0,-0.252593,-0.332927,0.000327696
-0.9,0.8,0.1,-0.251097,-0.334343,0.0167353
-0.9,0.8,0.2,-0.246801,-0.338569,0.0325181
-0.9,0.8,0.3,-0.23995,-0.345363,0.0471204
-0.9,0.8,0.4,-0.230917,-0.354352,0.0600937
-0.9,0.8,0.5,-0.220156,-0.365076,0.071127
-0.9,0.8,0.6,-0.208157,-0.377031,0.0800559
-0.9,0.8,0.7,-0.1954,-0.389709,0.0868527
-0.9,0.8,0.8,-0.182322,-0.402639,0.0916046
-0.9,0.8,0.9,-0.169295,-0.415406,0.0944828
-0.9,0.8,1,-0.156614,-0.427665,0.0957123
-0.9,0.9,-1,-0.165422,-0.41925,-0.0993575
-0.9,0.9,-0.9,-0.178022,-0.406746,-0.0976498
-0.9,0.9,-0.8,-0.190877,-0.393797,-0.0942497
-0.9,0.9,-0.7,-0.203692,-0.38075,-0.0889528
-0.9,0.9,-0.6,-0.216107,-0.368017,-0.0816121
-0.9,0.9,-0.5,-0.227705,-0.356061,-0.072166
-0.9,0.9,-0.4,-0.238035,-0.345372,-0.0606643
-0.9,0.9,-0.3,-0.246646,-0.336434,-0.0472871
-0.9,0.9,-0.2,-0.253124,-0.329682,-0.0323503
-0.9,0.9,-0.1,-0.257135,-0.325468,-0.0162952
-0.9,0.9,0,-0.258462,-0.324016,0.000340348
-0.9,0.9,0.1,-0.257032,-0.325404,0.0169667
-0.9,0.9,0.2,-0.252921,-0.329551,0.032995
-0.9,0.9,0.3,-0.246353,-0.336228,0.0478899
-0.9,0.9,0.4,-0.237664,-0.345084,0.0612137
-0.9,0.9,0.5,-0.227269,-0.355679,0.0726544
-0.9,0.9,0.6,-0.215622,-0.367532,0.0820364
-0.9,0.9,0.7,-0.203172,-0.380153,0.0893134
-0.9,0.9,0.8,-0.190334,-0.393081,0.0945502
-0.9,0.9,0.9,-0.177466,-0.405907,0.0978959
-0.9,0.9,1,-0.164862,-0.418287,0.0995559
-0.9,1,-1,-0.171356,-0.410522,-0.101474
-0.9,1,-0.9,-0.183618,-0.398072,-0.0993353
-0.9,1,-0.8,-0.196049,-0.385248,-0.0955039
-0.9,1,-0.7,-0.208365,-0.372391,-0.089799
-0.9,1,-0.6,-0.220226,-0.359901,-0.0820987
-0.9,1,-0.5,-0.231245,-0.348222,-0.0723638
-0.9,1,-0.4,-0.241013,-0.337818,-0.0606605
-0.9,1,-0.3,-0.249122,-0.329145,-0.0471747
-0.9,1,-0.2,-0.255202,-0.322609,-0.032216
-0.9,1,-0.1,-0.258958,-0.318535,-0.016206
-0.9,1,0,-0.260199,-0.317133,0.000348448
-0.9,1,0.1,-0.258858,-0.318472,0.0168943
-0.9,1,0.2,-0.255007,-0.322479,0.0328793
-0.9,1,0.3,-0.248838,-0.328942,0.0477986
-0.9,1,0.4,-0.240652,-0.337535,0.0612338
-0.9,1,0.5,-0.23082,-0.347848,0.0728792
-0.9,1,0.6,-0.219748,-0.359427,0.0825525
-0.9,1,0.7,-0.207849,-0.37181,0.0901912
-0.9,1,0.8,-0.195506,-0.384552,0.095837
-0.9,1,0.9,-0.183059,-0.397258,0.0996143
-0.9,1,1,-0.170788,-0.409588,0.101705
-0.8,-1,-1,0.179159,-0.415364,0.115231
-0.8,-1,-0.9,0.193084,-0.400458,0.113462
-0.8,-1,-0.8,0.207333,-0.384968,0.109715
-0.8,-1,-0.7,0.22158,-0.369306,0.103736
-0.8,-1,-0.6,0.235421,-0.353969,0.0953388
-0.8,-1,-0.5,0.248385,-0.339521,0.0844361
-0.8,-1,-0.4,0.259959,-0.326567,0.0710761
-0.8,-1,-0.3,0.269627,-0.315709,0.0554649
-0.8,-1,-0.2,0.276912,-0.307494,0.0379758
-0.8,-1,-0.1,0.281427,-0.302363,0.0191371
-0.8,-1,0,0.282922,-0.300601,-0.000403355
-0.8,-1,0.1,0.281309,-0.302305,-0.0199328
-0.8,-1,0.2,0.276681,-0.307374,-0.0387394
-0.8,-1,0.3,0.269294,-0.315517,-0.0561782
-0.8,-1,0.4,0.259538,-0.326293,-0.0717256
-0.8,-1,0.5,0.247891,-0.339151,-0.0850131
-0.8,-1,0.6,0.234871,-0.35349,-0.0958396
-0.8,-1,0.7,0.22099,-0.368708,-0.104162
-0.8,-1,0.8,0.206717,-0.384242,-0.11007
-0.8,-1,0.9,0.192454,-0.399598,-0.113754
-0.8,-1,1,0.178523,-0.414368,-0.115467
-0.8,-0.9,-1,0.173657,-0.424415,0.113523
-0.8,-0.9,-0.9,0.188114,-0.409337,0.112294
-0.8,-0.9,-0.8,0.203017,-0.393574,0.10908
-0.8,-0.9,-0.7,0.218027,-0.377544,0.103592
-0.8,-0.9,-0.6,0.23271,-0.36176,0.0956036
-0.8,-0.9,-0.5,0.246554,-0.346819,0.0849948
-0.8,-0.9,-0.4,0.258986,-0.333365,0.0717868
-0.8,-0.9,-0.3,0.269422,-0.322046,0.0561756
-0.8,-0.9,-0.2,0.277316,-0.313458,0.0385445
-0.8,-0.9,-0.1,0.282223,-0.308084,0.0194539
